date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:34	262297/262297	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:34%20GMT	https://anthropos11.com/the-role-of-ai-in-society/page/2/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/the-role-of-ai-in-society/page/2/indexf83b.html	(from https://anthropos11.com/the-role-of-ai-in-society/)
12:13:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:34%20GMT	https://anthropos11.com/?p=10	C:/A2/static/s/Anthropos11/anthropos11.com/index64b4.html	(from https://anthropos11.com/the-role-of-ai-in-society/)
12:13:34	2308/2308	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202026%2018:58:08%20GMT	https://anthropos11.com/category/technology/feed/	C:/A2/static/s/Anthropos11/anthropos11.com/category/technology/feed/index.html	(from https://anthropos11.com/category/technology/)
12:13:35	634/634	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:34%20GMT	https://anthropos11.com/wp-json/wp/v2/categories/7	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/categories/7.json	(from https://anthropos11.com/category/technology/)
12:13:35	7093/7093	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/7/et-divi-customizer-tb-408-tb-415-tb-412.min.css?ver=1787595195	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/7/et-divi-customizer-tb-408-tb-415-tb-412.min86b4.css	(from https://anthropos11.com/category/technology/)
12:13:35	2430/2430	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:35%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fnavigating-humanitys-transition%2F	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embed1972.json	(from https://anthropos11.com/navigating-humanitys-transition/)
12:13:36	2623/2623	---MC-	200	added ('OK')	text/xml	date:Mon,%2024%20Aug%202026%2018:13:35%20GMT	https://anthropos11.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fanthropos11.com%2Fnavigating-humanitys-transition%2F&format=xml	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/oembed/1.0/embeddb59	(from https://anthropos11.com/navigating-humanitys-transition/)
12:13:36	1164/1164	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/wp-content/et-cache/7/et-divi-dynamic-tb-634-7.css?ver=1787595195	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/7/et-divi-dynamic-tb-634-786b4.css	(from https://anthropos11.com/navigating-humanitys-transition/)
12:13:36	2694/2694	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:36%20GMT	https://anthropos11.com/wp-json/wp/v2/posts/7	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/posts/7.json	(from https://anthropos11.com/navigating-humanitys-transition/)
12:13:37	13903/13903	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/6/et-divi-dynamic-tb-408-tb-415-tb-412.css?ver=1787595195	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/6/et-divi-dynamic-tb-408-tb-415-tb-41286b4.css	(from https://anthropos11.com/category/transition/)
12:13:37	262324/262324	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:37%20GMT	https://anthropos11.com/navigating-humanitys-transition/page/2/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/navigating-humanitys-transition/page/2/indexf83b.html	(from https://anthropos11.com/navigating-humanitys-transition/)
12:13:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Aug%202026%2018:13:37%20GMT	https://anthropos11.com/?p=7	C:/A2/static/s/Anthropos11/anthropos11.com/indexc4f7.html	(from https://anthropos11.com/navigating-humanitys-transition/)
12:13:37	2372/2372	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2028%20Jul%202026%2018:58:08%20GMT	https://anthropos11.com/category/transition/feed/	C:/A2/static/s/Anthropos11/anthropos11.com/category/transition/feed/index.html	(from https://anthropos11.com/category/transition/)
12:13:37	634/634	---MC-	200	added ('OK')	application/json	date:Mon,%2024%20Aug%202026%2018:13:37%20GMT	https://anthropos11.com/wp-json/wp/v2/categories/6	C:/A2/static/s/Anthropos11/anthropos11.com/wp-json/wp/v2/categories/6.json	(from https://anthropos11.com/category/transition/)
12:13:38	7093/7093	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/wp-content/et-cache/taxonomy/category/6/et-divi-customizer-tb-408-tb-415-tb-412.min.css?ver=1787595195	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/taxonomy/category/6/et-divi-customizer-tb-408-tb-415-tb-412.min86b4.css	(from https://anthropos11.com/category/transition/)
12:13:38	2188/2188	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:05%20GMT	https://anthropos11.com/wp-content/et-cache/1/et-core-unified-tb-408-tb-634-tb-412-deferred-1.min.css?ver=1787595185	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/1/et-core-unified-tb-408-tb-634-tb-412-deferred-1.min788a.css	(from https://anthropos11.com/hello-world/page/2/?et_blog)
12:13:39	260126/260126	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:38%20GMT	https://anthropos11.com/hello-world/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/hello-world/page/3/indexf83b.html	(from https://anthropos11.com/hello-world/page/2/?et_blog)
12:13:39	2144/2144	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:05%20GMT	https://anthropos11.com/wp-content/et-cache/644/et-core-unified-tb-408-tb-634-tb-412-deferred-644.min.css?ver=1787595185	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/644/et-core-unified-tb-408-tb-634-tb-412-deferred-644.min788a.css	(from https://anthropos11.com/the-morning-after-the-threshold/page/2/?et_blog)
12:13:39	271994/271994	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:38%20GMT	https://anthropos11.com/hello-world/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/hello-world/indexf83b.html	(from https://anthropos11.com/hello-world/page/2/?et_blog)
12:13:39	2188/2188	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:06%20GMT	https://anthropos11.com/wp-content/et-cache/22/et-core-unified-tb-408-tb-634-tb-412-deferred-22.min.css?ver=1787595186	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/22/et-core-unified-tb-408-tb-634-tb-412-deferred-22.min2ad1.css	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/page/2/?et_blog)
12:13:43	263249/263249	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:39%20GMT	https://anthropos11.com/the-morning-after-the-threshold/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/the-morning-after-the-threshold/page/3/indexf83b.html	(from https://anthropos11.com/the-morning-after-the-threshold/page/2/?et_blog)
12:13:43	276605/276605	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:39%20GMT	https://anthropos11.com/the-morning-after-the-threshold/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/the-morning-after-the-threshold/indexf83b.html	(from https://anthropos11.com/the-morning-after-the-threshold/page/2/?et_blog)
12:13:43	259323/259323	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:39%20GMT	https://anthropos11.com/restoring-agency-in-a-tech-driven-world/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/restoring-agency-in-a-tech-driven-world/page/3/indexf83b.html	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/page/2/?et_blog)
12:13:43	271151/271151	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:39%20GMT	https://anthropos11.com/restoring-agency-in-a-tech-driven-world/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/restoring-agency-in-a-tech-driven-world/indexf83b.html	(from https://anthropos11.com/restoring-agency-in-a-tech-driven-world/page/2/?et_blog)
12:13:43	345076/345076	---M--	200	added ('OK')	image/webp	date:Fri,%2006%20Mar%202026%2015:52:12%20GMT	https://anthropos11.com/wp-content/uploads/2026/03/ext-1.webp	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/uploads/2026/03/ext-1.webp	(from https://anthropos11.com/ext-1-webp/)
12:13:43	2188/2188	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:07%20GMT	https://anthropos11.com/wp-content/et-cache/19/et-core-unified-tb-408-tb-634-tb-412-deferred-19.min.css?ver=1787595187	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/19/et-core-unified-tb-408-tb-634-tb-412-deferred-19.min3027.css	(from https://anthropos11.com/understanding-structural-inertia/page/2/?et_blog)
12:13:44	262749/262749	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:44%20GMT	https://anthropos11.com/understanding-structural-inertia/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/understanding-structural-inertia/page/3/indexf83b.html	(from https://anthropos11.com/understanding-structural-inertia/page/2/?et_blog)
12:13:44	274601/274601	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:44%20GMT	https://anthropos11.com/understanding-structural-inertia/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/understanding-structural-inertia/indexf83b.html	(from https://anthropos11.com/understanding-structural-inertia/page/2/?et_blog)
12:13:44	2188/2188	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:13%20GMT	https://anthropos11.com/wp-content/et-cache/16/et-core-unified-tb-408-tb-634-tb-412-deferred-16.min.css?ver=1787595193	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/16/et-core-unified-tb-408-tb-634-tb-412-deferred-16.min9e17.css	(from https://anthropos11.com/architecting-a-coherent-future/page/2/?et_blog)
12:13:45	34286/34286	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202026%2015:52:09%20GMT	https://anthropos11.com/wp-content/uploads/2026/03/ext.jpeg	C:/A2/static/s/Anthropos11/anthropos11.com/navigating-humanitys-transition/ext/index.html	(from https://anthropos11.com/category/architecture/)
12:13:45	259280/259280	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:45%20GMT	https://anthropos11.com/architecting-a-coherent-future/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/architecting-a-coherent-future/page/3/indexf83b.html	(from https://anthropos11.com/architecting-a-coherent-future/page/2/?et_blog)
12:13:45	2188/2188	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/wp-content/et-cache/13/et-core-unified-tb-408-tb-634-tb-412-deferred-13.min.css?ver=1787595194	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/13/et-core-unified-tb-408-tb-634-tb-412-deferred-13.min451d.css	(from https://anthropos11.com/cultural-narratives-and-governance/page/2/?et_blog)
12:13:45	271158/271158	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:45%20GMT	https://anthropos11.com/architecting-a-coherent-future/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/architecting-a-coherent-future/indexf83b.html	(from https://anthropos11.com/architecting-a-coherent-future/page/2/?et_blog)
12:13:46	125208/125208	---M--	200	added ('OK')	image/webp	date:Fri,%2006%20Mar%202026%2015:52:11%20GMT	https://anthropos11.com/wp-content/uploads/2026/03/ext.webp	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/uploads/2026/03/ext.webp	(from https://anthropos11.com/ext-webp/)
12:13:46	259291/259291	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:45%20GMT	https://anthropos11.com/cultural-narratives-and-governance/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/cultural-narratives-and-governance/page/3/indexf83b.html	(from https://anthropos11.com/cultural-narratives-and-governance/page/2/?et_blog)
12:13:46	271155/271155	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:45%20GMT	https://anthropos11.com/cultural-narratives-and-governance/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/cultural-narratives-and-governance/indexf83b.html	(from https://anthropos11.com/cultural-narratives-and-governance/page/2/?et_blog)
12:13:46	2188/2188	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:14%20GMT	https://anthropos11.com/wp-content/et-cache/10/et-core-unified-tb-408-tb-634-tb-412-deferred-10.min.css?ver=1787595194	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/10/et-core-unified-tb-408-tb-634-tb-412-deferred-10.min451d.css	(from https://anthropos11.com/the-role-of-ai-in-society/page/2/?et_blog)
12:13:46	259251/259251	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:46%20GMT	https://anthropos11.com/the-role-of-ai-in-society/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/the-role-of-ai-in-society/page/3/indexf83b.html	(from https://anthropos11.com/the-role-of-ai-in-society/page/2/?et_blog)
12:13:46	271163/271163	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:46%20GMT	https://anthropos11.com/the-role-of-ai-in-society/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/the-role-of-ai-in-society/indexf83b.html	(from https://anthropos11.com/the-role-of-ai-in-society/page/2/?et_blog)
12:13:46	2188/2188	---M--	200	added ('OK')	text/css	date:Mon,%2024%20Aug%202026%2018:13:15%20GMT	https://anthropos11.com/wp-content/et-cache/7/et-core-unified-tb-408-tb-634-tb-412-deferred-7.min.css?ver=1787595195	C:/A2/static/s/Anthropos11/anthropos11.com/wp-content/et-cache/7/et-core-unified-tb-408-tb-634-tb-412-deferred-7.min86b4.css	(from https://anthropos11.com/navigating-humanitys-transition/page/2/?et_blog)
12:13:48	259316/259316	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:47%20GMT	https://anthropos11.com/navigating-humanitys-transition/page/3/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/navigating-humanitys-transition/page/3/indexf83b.html	(from https://anthropos11.com/navigating-humanitys-transition/page/2/?et_blog)
12:13:48	271184/271184	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Aug%202026%2018:13:47%20GMT	https://anthropos11.com/navigating-humanitys-transition/?et_blog	C:/A2/static/s/Anthropos11/anthropos11.com/navigating-humanitys-transition/indexf83b.html	(from https://anthropos11.com/navigating-humanitys-transition/page/2/?et_blog)
